server_id,timestamp,request_count,unique_ips,avg_response_time,median_response_time,p95_response_time,p99_response_time,max_response_time,std_response_time,error_rate_5xx,error_rate_4xx,success_rate,avg_bytes_sent,total_bytes_sent,bot_ratio,mobile_ratio,desktop_ratio,api_ratio,static_ratio,auth_ratio,get_ratio,post_ratio,hour,is_weekend,is_business_hours,is_anomaly,anomaly_type
1,2024-01-23 20:40:00,2.0,2.0,154.5,154.5,157.65,157.93,158.0,4.949747468305833,0.0,0.5,0.0,1478.0,2956.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,20.0,0.0,0.0,0,normal
1,2024-01-23 23:15:00,1.0,1.0,82.0,82.0,82.0,82.0,82.0,0.0,0.0,0.0,1.0,1567.0,1567.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0,normal
1,2024-01-24 02:40:00,1.0,1.0,56.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,1.0,783.0,783.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,normal
1,2024-01-24 05:35:00,1.0,1.0,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,1.0,678.0,678.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0,normal
1,2024-01-24 05:40:00,1.0,1.0,44.0,44.0,44.0,44.0,44.0,0.0,0.0,1.0,0.0,15908.0,15908.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0,normal
1,2024-01-24 05:45:00,1.0,1.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,1.0,2145.0,2145.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0,normal
1,2024-01-24 06:15:00,1.0,1.0,385.0,385.0,385.0,385.0,385.0,0.0,0.0,0.0,1.0,2024.0,2024.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0,normal
1,2024-01-24 07:25:00,1.0,1.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,1.0,4767.0,4767.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,normal
1,2024-01-24 07:50:00,1.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,1.0,13202.0,13202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0,normal
1,2024-01-24 07:55:00,1.0,1.0,408.0,408.0,408.0,408.0,408.0,0.0,0.0,1.0,0.0,29905.0,29905.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0,normal
1,2024-01-24 08:50:00,1.0,1.0,348.0,348.0,348.0,348.0,348.0,0.0,0.0,0.0,1.0,9720.0,9720.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
1,2024-01-24 09:05:00,1.0,1.0,209.0,209.0,209.0,209.0,209.0,0.0,0.0,0.0,1.0,1556.0,1556.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-24 09:10:00,1.0,1.0,34.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,1.0,3561.0,3561.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-24 09:35:00,2.0,2.0,63.5,63.5,90.95,93.39,94.0,43.1335136523794,0.0,0.0,1.0,3055.0,6110.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,9.0,0.0,1.0,0,normal
1,2024-01-24 09:45:00,1.0,1.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,1.0,15647.0,15647.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-24 10:00:00,1.0,1.0,114.0,114.0,114.0,114.0,114.0,0.0,0.0,1.0,0.0,314.0,314.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0,normal
1,2024-01-24 10:15:00,1.0,1.0,64.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0,normal
1,2024-01-24 10:25:00,2.0,2.0,78.0,78.0,130.2,134.84,136.0,82.02438661763951,0.0,0.0,0.5,6685.5,13371.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
1,2024-01-24 11:00:00,1.0,1.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,1.0,3321.0,3321.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
1,2024-01-24 11:10:00,2.0,2.0,157.5,157.5,297.45,309.89,313.0,219.9102089490163,0.0,0.5,0.5,6004.0,12008.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,11.0,0.0,1.0,0,normal
1,2024-01-24 11:35:00,1.0,1.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,0.0,1.0,594.0,594.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
1,2024-01-24 12:00:00,1.0,1.0,236.0,236.0,236.0,236.0,236.0,0.0,0.0,0.0,0.0,115709.0,115709.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0,normal
1,2024-01-24 12:15:00,2.0,2.0,45.0,45.0,67.5,69.5,70.0,35.35533905932738,0.0,0.0,1.0,4977.0,9954.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,12.0,0.0,1.0,0,normal
1,2024-01-24 12:20:00,1.0,1.0,154.0,154.0,154.0,154.0,154.0,0.0,0.0,0.0,1.0,7566.0,7566.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,1.0,0,normal
1,2024-01-24 12:50:00,2.0,2.0,185.5,185.5,315.55,327.11,330.0,204.35385976291224,0.0,0.0,1.0,13242.5,26485.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,12.0,0.0,1.0,0,normal
1,2024-01-24 13:05:00,2.0,2.0,57.0,57.0,67.8,68.76,69.0,16.97056274847714,0.0,0.0,1.0,4611.5,9223.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
1,2024-01-24 13:45:00,2.0,2.0,239.5,239.5,401.04999999999995,415.40999999999997,419.0,253.85133444597056,0.0,0.0,0.5,3260.5,6521.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,13.0,0.0,1.0,0,normal
1,2024-01-24 14:00:00,1.0,1.0,219.0,219.0,219.0,219.0,219.0,0.0,0.0,1.0,0.0,6508.0,6508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0,normal
1,2024-01-24 14:15:00,1.0,1.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,1.0,1713.0,1713.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0,normal
1,2024-01-24 14:35:00,1.0,1.0,39.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,1.0,135231.0,135231.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,1.0,0,normal
1,2024-01-24 14:45:00,4.0,4.0,130.25,86.0,309.04999999999995,332.21,338.0,150.84069963596252,0.0,0.25,0.75,8415.0,33660.0,0.75,0.25,0.0,0.5,0.25,0.25,0.75,0.25,14.0,0.0,1.0,1,traffic_spike
1,2024-01-24 15:15:00,1.0,1.0,284.0,284.0,284.0,284.0,284.0,0.0,0.0,0.0,1.0,8110.0,8110.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0,normal
1,2024-01-24 16:10:00,1.0,1.0,173.0,173.0,173.0,173.0,173.0,0.0,0.0,0.0,1.0,14907.0,14907.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0,normal
1,2024-01-24 16:25:00,1.0,1.0,863.0,863.0,863.0,863.0,863.0,0.0,0.0,0.0,0.0,181.0,181.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,1.0,0,normal
1,2024-01-24 17:35:00,2.0,2.0,201.0,201.0,250.5,254.9,256.0,77.78174593052023,0.0,0.0,1.0,3388.5,6777.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0,normal
1,2024-01-24 18:15:00,1.0,1.0,523.0,523.0,523.0,523.0,523.0,0.0,0.0,0.0,1.0,10856.0,10856.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,1.0,0,normal
1,2024-01-24 19:00:00,1.0,1.0,170.0,170.0,170.0,170.0,170.0,0.0,0.0,0.0,1.0,9881.0,9881.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0,normal
1,2024-01-24 20:30:00,1.0,1.0,160.0,160.0,160.0,160.0,160.0,0.0,0.0,0.0,1.0,1427.0,1427.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0,normal
1,2024-01-24 22:15:00,1.0,1.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,5322.0,5322.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0,normal
1,2024-01-25 00:40:00,1.0,1.0,78.0,78.0,78.0,78.0,78.0,0.0,0.0,0.0,1.0,693.0,693.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,normal
1,2024-01-25 02:35:00,1.0,1.0,148.0,148.0,148.0,148.0,148.0,0.0,0.0,0.0,1.0,1838.0,1838.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,normal
1,2024-01-25 04:05:00,1.0,1.0,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,1.0,688.0,688.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0,normal
1,2024-01-25 05:30:00,1.0,1.0,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,1.0,3710.0,3710.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0,normal
1,2024-01-25 07:10:00,1.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,1.0,528.0,528.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0,normal
1,2024-01-25 08:05:00,1.0,1.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,1.0,2142.0,2142.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
1,2024-01-25 08:15:00,1.0,1.0,62.0,62.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,4716.0,4716.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,normal
1,2024-01-25 08:20:00,2.0,2.0,205.5,205.5,232.95,235.39,236.0,43.1335136523794,0.0,0.0,1.0,5154.0,10308.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,8.0,0.0,1.0,0,normal
1,2024-01-25 08:45:00,1.0,1.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,1.0,718.0,718.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
1,2024-01-25 08:50:00,1.0,1.0,561.0,561.0,561.0,561.0,561.0,0.0,0.0,0.0,1.0,3635.0,3635.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
1,2024-01-25 09:10:00,1.0,1.0,69.0,69.0,69.0,69.0,69.0,0.0,0.0,0.0,1.0,5595.0,5595.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-25 09:20:00,1.0,1.0,82.0,82.0,82.0,82.0,82.0,0.0,0.0,0.0,1.0,735.0,735.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-25 09:25:00,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,411.0,411.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-25 10:10:00,1.0,1.0,193.0,193.0,193.0,193.0,193.0,0.0,0.0,0.0,1.0,154.0,154.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
1,2024-01-25 10:25:00,1.0,1.0,513.0,513.0,513.0,513.0,513.0,0.0,1.0,0.0,0.0,854.0,854.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1,error_spike
1,2024-01-25 10:35:00,1.0,1.0,203.0,203.0,203.0,203.0,203.0,0.0,0.0,0.0,1.0,4289.0,4289.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0,normal
1,2024-01-25 10:50:00,2.0,2.0,97.0,97.0,174.39999999999998,181.28,183.0,121.62236636408618,0.0,0.0,1.0,2491.0,4982.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,10.0,0.0,1.0,0,normal
1,2024-01-25 11:00:00,1.0,1.0,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,1.0,546.0,546.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
1,2024-01-25 11:05:00,2.0,2.0,119.5,119.5,180.25,185.65,187.0,95.45941546018392,0.0,0.0,1.0,15847.0,31694.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,11.0,0.0,1.0,0,normal
1,2024-01-25 11:15:00,1.0,1.0,170.0,170.0,170.0,170.0,170.0,0.0,0.0,0.0,1.0,10584.0,10584.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
1,2024-01-25 11:25:00,1.0,1.0,170.0,170.0,170.0,170.0,170.0,0.0,0.0,1.0,0.0,15888.0,15888.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0,normal
1,2024-01-25 11:35:00,1.0,1.0,223.0,223.0,223.0,223.0,223.0,0.0,0.0,0.0,1.0,96543.0,96543.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
1,2024-01-25 12:15:00,1.0,1.0,38.0,38.0,38.0,38.0,38.0,0.0,0.0,0.0,1.0,894.0,894.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0,normal
1,2024-01-25 12:25:00,2.0,2.0,126.5,126.5,227.75,236.75,239.0,159.0990257669732,0.0,0.0,0.5,2478.5,4957.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,12.0,0.0,1.0,0,normal
1,2024-01-25 12:45:00,1.0,1.0,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,1.0,1994.0,1994.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0,normal
1,2024-01-25 13:05:00,1.0,1.0,70.0,70.0,70.0,70.0,70.0,0.0,1.0,0.0,0.0,44932.0,44932.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,1,error_spike
1,2024-01-25 13:15:00,1.0,1.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,1.0,0.0,3486.0,3486.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
1,2024-01-25 13:35:00,1.0,1.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,1.0,2944.0,2944.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,1.0,0,normal
1,2024-01-25 13:50:00,1.0,1.0,55.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,1.0,551.0,551.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
1,2024-01-25 14:20:00,1.0,1.0,78.0,78.0,78.0,78.0,78.0,0.0,0.0,0.0,1.0,3813.0,3813.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
1,2024-01-25 14:25:00,1.0,1.0,165.0,165.0,165.0,165.0,165.0,0.0,0.0,1.0,0.0,4013.0,4013.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,1.0,0,normal
1,2024-01-25 14:30:00,1.0,1.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,1.0,1109.0,1109.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
1,2024-01-25 14:40:00,1.0,1.0,679.0,679.0,679.0,679.0,679.0,0.0,0.0,0.0,1.0,1797.0,1797.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
1,2024-01-25 15:05:00,1.0,1.0,115.0,115.0,115.0,115.0,115.0,0.0,0.0,0.0,1.0,2232.0,2232.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0,normal
1,2024-01-25 15:20:00,2.0,2.0,122.5,122.5,193.15,199.43,201.0,111.01576464628796,0.0,0.0,1.0,449.0,898.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0,normal
1,2024-01-25 16:50:00,1.0,1.0,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,1.0,6255.0,6255.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0,normal
1,2024-01-25 17:45:00,1.0,1.0,243.0,243.0,243.0,243.0,243.0,0.0,0.0,0.0,1.0,172.0,172.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0,normal
1,2024-01-25 18:20:00,1.0,1.0,55.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,1.0,19348.0,19348.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,1.0,0,normal
1,2024-01-25 18:45:00,1.0,1.0,286.0,286.0,286.0,286.0,286.0,0.0,0.0,0.0,0.0,3400.0,3400.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,0,normal
1,2024-01-25 19:05:00,1.0,1.0,53.0,53.0,53.0,53.0,53.0,0.0,0.0,0.0,1.0,2814.0,2814.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0,normal
1,2024-01-25 19:20:00,1.0,1.0,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,1.0,113.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0,normal
1,2024-01-25 20:25:00,1.0,1.0,186.0,186.0,186.0,186.0,186.0,0.0,0.0,0.0,1.0,29649.0,29649.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0,normal
1,2024-01-25 20:35:00,1.0,1.0,2662.0,2662.0,2662.0,2662.0,2662.0,0.0,0.0,0.0,1.0,2404.0,2404.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,1,latency_spike
1,2024-01-25 20:40:00,1.0,1.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,484.0,484.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,0,normal
1,2024-01-25 21:20:00,1.0,1.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,1.0,396.0,396.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0,normal
1,2024-01-25 22:50:00,1.0,1.0,31.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,1.0,13455.0,13455.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0,normal
1,2024-01-26 00:00:00,1.0,1.0,214.0,214.0,214.0,214.0,214.0,0.0,0.0,0.0,1.0,1000.0,1000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,normal
1,2024-01-26 00:10:00,1.0,1.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,1.0,0.0,1806.0,1806.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,normal
1,2024-01-26 05:30:00,1.0,1.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,1.0,4567.0,4567.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0,normal
1,2024-01-26 06:05:00,1.0,1.0,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0,normal
1,2024-01-26 06:30:00,1.0,1.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,1.0,3217.0,3217.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,normal
1,2024-01-26 06:40:00,1.0,1.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,249.0,249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,normal
1,2024-01-26 07:05:00,1.0,1.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,1.0,5764.0,5764.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0,normal
1,2024-01-26 07:20:00,1.0,1.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,1.0,1197.0,1197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,normal
1,2024-01-26 07:25:00,1.0,1.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,1.0,2220.0,2220.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0,normal
1,2024-01-26 07:35:00,1.0,1.0,387.0,387.0,387.0,387.0,387.0,0.0,0.0,0.0,1.0,48628.0,48628.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0,normal
1,2024-01-26 08:30:00,1.0,1.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,1.0,904.0,904.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,normal
1,2024-01-26 08:40:00,1.0,1.0,107.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,1.0,254.0,254.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
1,2024-01-26 08:55:00,1.0,1.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,1.0,60482.0,60482.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
1,2024-01-26 09:10:00,1.0,1.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,10153.0,10153.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-26 09:20:00,1.0,1.0,46.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,9093.0,9093.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-26 09:35:00,1.0,1.0,394.0,394.0,394.0,394.0,394.0,0.0,0.0,0.0,1.0,3863.0,3863.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0,normal
1,2024-01-26 09:40:00,2.0,2.0,126.5,126.5,159.35,162.27,163.0,51.61879502661797,0.0,0.0,1.0,3172.0,6344.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,9.0,0.0,1.0,0,normal
1,2024-01-26 10:10:00,1.0,1.0,166.0,166.0,166.0,166.0,166.0,0.0,0.0,0.0,1.0,12992.0,12992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0,normal
1,2024-01-26 10:15:00,1.0,1.0,384.0,384.0,384.0,384.0,384.0,0.0,0.0,0.0,1.0,500.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0,normal
1,2024-01-26 10:20:00,1.0,1.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,1.0,21192.0,21192.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
1,2024-01-26 10:45:00,2.0,2.0,212.0,212.0,269.6,274.72,276.0,90.50966799187809,0.0,0.0,1.0,1481.0,2962.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
1,2024-01-26 12:00:00,1.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,3935.0,3935.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0,normal
1,2024-01-26 12:15:00,1.0,1.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,1.0,24726.0,24726.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0,normal
1,2024-01-26 12:55:00,1.0,1.0,384.0,384.0,384.0,384.0,384.0,0.0,0.0,0.0,1.0,7933.0,7933.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0,normal
1,2024-01-26 13:00:00,2.0,2.0,338.0,338.0,596.3,619.26,625.0,405.87929240107826,0.0,0.0,1.0,12607.5,25215.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,13.0,0.0,1.0,0,normal
1,2024-01-26 13:15:00,4.0,4.0,47.25,46.0,85.39999999999998,90.67999999999999,92.0,35.58440669731617,0.0,0.25,0.25,3360.75,13443.0,0.25,0.25,0.5,0.5,0.0,0.0,1.0,0.0,13.0,0.0,1.0,1,traffic_spike
1,2024-01-26 13:30:00,2.0,2.0,359.5,359.5,465.25,474.65,477.0,166.17009357883867,0.0,0.0,1.0,4671.5,9343.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,13.0,0.0,1.0,0,normal
1,2024-01-26 13:55:00,1.0,1.0,350.0,350.0,350.0,350.0,350.0,0.0,0.0,0.0,1.0,356.0,356.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0,normal
1,2024-01-26 14:20:00,1.0,1.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,1.0,7170.0,7170.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
1,2024-01-26 14:25:00,1.0,1.0,345.0,345.0,345.0,345.0,345.0,0.0,0.0,1.0,0.0,886.0,886.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0,normal
1,2024-01-26 14:35:00,1.0,1.0,151.0,151.0,151.0,151.0,151.0,0.0,0.0,0.0,1.0,12514.0,12514.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
