request_count,unique_ips,avg_response_time,median_response_time,p95_response_time,p99_response_time,max_response_time,std_response_time,error_rate_5xx,error_rate_4xx,success_rate,avg_bytes_sent,total_bytes_sent,bot_ratio,mobile_ratio,desktop_ratio,api_ratio,static_ratio,auth_ratio,get_ratio,post_ratio,hour,is_weekend,is_business_hours,response_time_change,request_count_change,error_rate_change,rolling_avg_response,response_vs_rolling,stress_score,quality_degradation,latency_spike,error_severity_ratio,response_cv,load_pressure,log_avg_response,log_p99_response,log_std_response,log_load_pressure,response_vs_rolling_abs,response_zscore_per_server,severity_latency,severity_error,severity_traffic,max_severity,combined_severity
1.0,1.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,1.0,792.0,792.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,1.0,-54.0,0.0,0.0,138.0,-89.0,49.0,48.51485148514851,0.0,0.0,0.0,49.0,3.912023005428146,3.912023005428146,0.0,3.912023005428146,89.0,-0.4572874578377724,-0.9673333333333334,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,62.0,62.0,62.0,62.0,62.0,0.0,0.0,0.0,1.0,9595.0,9595.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,21.0,0.0,0.0,39.666666666666664,22.333333333333336,62.0,61.386138613861384,0.0,0.0,0.0,62.0,4.143134726391533,4.143134726391533,0.0,4.143134726391533,22.333333333333336,-0.3924780350015609,-0.9586666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,1.0,43.0,0.0,0.0,81.33333333333333,10.666666666666671,92.0,9200.0,0.0,0.0,0.0,92.0,4.532599493153256,4.532599493153256,0.0,4.532599493153256,10.666666666666671,-0.30844308173736223,-0.9386666666666666,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,1.0,9022.0,9022.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,-105.0,0.0,0.0,98.66666666666667,-72.66666666666667,26.0,25.742574257425744,0.0,0.0,0.0,26.0,3.295836866004329,3.295836866004329,0.0,3.295836866004329,72.66666666666667,-0.5262456638480992,-0.9826666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
2.0,2.0,140.0,140.0,215.6,222.32,224.0,118.79393923933998,0.0,0.0,1.0,2315.5,4631.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,14.0,0.0,1.0,78.0,1.0,0.0,81.0,59.0,140.0,138.6138613861386,82.32,0.0,0.8485281313629418,280.0,4.948759890378168,5.40860572044216,4.785773093745004,5.638354669333745,59.0,-0.13787598687136493,-0.8562666666666667,-1.0,-0.11140000000000008,-0.11140000000000008,0.0
1.0,1.0,106.0,106.0,106.0,106.0,106.0,0.0,0.0,0.0,1.0,1079.0,1079.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,-34.0,-1.0,0.0,102.66666666666667,3.3333333333333286,106.0,104.95049504950495,0.0,0.0,0.0,106.0,4.672828834461906,4.672828834461906,0.0,4.672828834461906,3.3333333333333286,-0.24885636682555293,-0.9293333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,241.0,241.0,241.0,241.0,241.0,0.0,0.0,0.0,1.0,7236.0,7236.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,215.0,0.0,0.0,132.66666666666666,108.33333333333334,241.0,238.6138613861386,0.0,0.0,0.0,241.0,5.488937726156687,5.488937726156687,0.0,5.488937726156687,108.33333333333334,0.2264181948013138,-0.8393333333333334,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,66.0,66.0,66.0,66.0,66.0,0.0,0.0,0.0,1.0,21200.0,21200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,-26.0,0.0,0.0,69.0,-3.0,66.0,65.34653465346534,0.0,0.0,0.0,66.0,4.204692619390966,4.204692619390966,0.0,4.204692619390966,3.0,-0.3984420068213312,-0.956,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,103.0,103.0,103.0,103.0,103.0,0.0,0.0,0.0,1.0,4302.0,4302.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,-138.0,0.0,0.0,123.33333333333333,-20.33333333333333,103.0,101.98019801980197,0.0,0.0,0.0,103.0,4.6443908991413725,4.6443908991413725,0.0,4.6443908991413725,20.33333333333333,-0.2566869795876118,-0.9313333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,316.0,316.0,316.0,316.0,316.0,0.0,0.0,0.0,1.0,2666.0,2666.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,250.0,0.0,0.0,158.0,158.0,316.0,312.8712871287129,0.0,0.0,0.0,316.0,5.75890177387728,5.75890177387728,0.0,5.75890177387728,158.0,0.46693227283221633,-0.7893333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,197.0,197.0,197.0,197.0,197.0,0.0,0.0,1.0,0.0,277.0,277.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,91.0,0.0,0.0,147.66666666666666,49.33333333333334,197.0,19700.0,0.0,0.0,0.0,197.0,5.288267030694535,5.288267030694535,0.0,5.288267030694535,49.33333333333334,0.048179355993009064,-0.8686666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
2.0,2.0,570.5,570.5,1047.95,1090.39,1101.0,750.240294838927,0.0,0.5,0.5,21833.5,43667.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,15.0,0.0,1.0,373.5,1.0,0.0,291.1666666666667,279.3333333333333,570.5,1118.627450980392,519.8900000000001,0.0,1.3150574820751437,1141.0,6.348264483234865,6.995207392166633,6.621725567082346,7.040536390215956,279.3333333333333,1.267331471077986,-0.3013666666666666,-1.0,-0.11140000000000008,-0.11140000000000008,0.0
1.0,1.0,138.0,138.0,138.0,138.0,138.0,0.0,0.0,0.0,1.0,6703.0,6703.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,1.0,-178.0,0.0,0.0,173.33333333333334,-35.33333333333334,138.0,136.63366336633663,0.0,0.0,0.0,138.0,4.9344739331306915,4.9344739331306915,0.0,4.9344739331306915,35.33333333333334,-0.14921421428110948,-0.908,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,1.0,1170.0,1170.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,-548.5,-1.0,0.0,263.1666666666667,-241.16666666666669,22.0,21.782178217821784,0.0,0.0,0.0,22.0,3.1354942159291497,3.1354942159291497,0.0,3.1354942159291497,241.16666666666669,-0.5230431878888409,-0.9853333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,121.0,121.0,121.0,121.0,121.0,0.0,0.0,0.0,0.0,613.0,613.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,18.0,0.0,0.0,155.0,-34.0,121.0,12100.0,0.0,0.0,0.0,121.0,4.804021044733257,4.804021044733257,0.0,4.804021044733257,34.0,-0.19367326118905626,-0.9193333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,31.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,1.0,12870.0,12870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,-90.0,0.0,0.0,85.0,-54.0,31.0,30.693069306930692,0.0,0.0,0.0,31.0,3.4657359027997265,3.4657359027997265,0.0,3.4657359027997265,54.0,-0.5087418531818338,-0.9793333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,611.0,611.0,611.0,611.0,611.0,0.0,0.0,1.0,0.0,809.0,809.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,1.0,589.0,0.0,0.0,401.1666666666667,209.83333333333331,611.0,61100.0,0.0,0.0,0.0,611.0,6.416732282512326,6.416732282512326,0.0,6.416732282512326,209.83333333333331,1.399528688376357,-0.5926666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,232.0,232.0,232.0,232.0,232.0,0.0,0.0,0.0,0.0,5301.0,5301.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,201.0,0.0,0.0,128.0,104.0,232.0,23200.0,0.0,0.0,0.0,232.0,5.4510384535657,5.4510384535657,0.0,5.4510384535657,104.0,0.19491133560203608,-0.8453333333333334,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,1.0,20658.0,20658.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,-121.0,0.0,0.0,157.0,-140.0,17.0,16.831683168316832,0.0,0.0,0.0,17.0,2.8903717578961645,2.8903717578961645,0.0,2.8903717578961645,140.0,-0.5680553656334265,-0.9886666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,86272.0,86272.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,-599.0,0.0,0.0,215.0,-203.0,12.0,1200.0,0.0,0.0,0.0,12.0,2.5649493574615367,2.5649493574615367,0.0,2.5649493574615367,203.0,-0.5556844761106609,-0.992,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,313.0,313.0,313.0,313.0,313.0,0.0,0.0,0.0,1.0,506.0,506.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,296.0,0.0,0.0,156.0,157.0,313.0,309.9009900990099,0.0,0.0,0.0,313.0,5.749392985908253,5.749392985908253,0.0,5.749392985908253,157.0,0.45654778147637376,-0.7913333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,83.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,1.0,656.0,656.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,-149.0,0.0,0.0,115.33333333333333,-32.33333333333333,83.0,82.17821782178218,0.0,0.0,0.0,83.0,4.430816798843313,4.430816798843313,0.0,4.430816798843313,32.33333333333333,-0.3267022222526734,-0.9446666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,280.0,280.0,280.0,280.0,280.0,0.0,0.0,0.0,1.0,132.0,132.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,-33.0,0.0,0.0,203.33333333333334,76.66666666666666,280.0,277.2277227722772,0.0,0.0,0.0,280.0,5.638354669333745,5.638354669333745,0.0,5.638354669333745,76.66666666666666,0.3423183765621055,-0.8133333333333334,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,1.0,557.0,557.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,-35.0,0.0,0.0,121.0,-73.0,48.0,47.524752475247524,0.0,0.0,0.0,48.0,3.8918202981106265,3.8918202981106265,0.0,3.8918202981106265,73.0,-0.4492288969165314,-0.968,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,1.0,13051.0,13051.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,-3.0,0.0,0.0,210.66666666666666,-201.66666666666666,9.0,8.910891089108912,0.0,0.0,0.0,9.0,2.302585092994046,2.302585092994046,0.0,2.302585092994046,201.66666666666666,-0.5654768625772069,-0.994,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,184.0,184.0,184.0,184.0,184.0,0.0,0.0,1.0,0.0,12317.0,12317.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,136.0,0.0,0.0,105.0,79.0,184.0,18400.0,0.0,0.0,0.0,184.0,5.220355825078324,5.220355825078324,0.0,5.220355825078324,79.0,0.026874753205888037,-0.8773333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,73.0,73.0,73.0,73.0,73.0,0.0,0.0,0.0,1.0,604.0,604.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,64.0,0.0,0.0,31.333333333333332,41.66666666666667,73.0,72.27722772277228,0.0,0.0,0.0,73.0,4.30406509320417,4.30406509320417,0.0,4.30406509320417,41.66666666666667,-0.3565726179575589,-0.9513333333333334,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,47.0,47.0,47.0,47.0,47.0,0.0,0.0,0.0,1.0,32326.0,32326.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,-137.0,0.0,0.0,93.0,-46.0,47.0,46.53465346534654,0.0,0.0,0.0,47.0,3.871201010907891,3.871201010907891,0.0,3.871201010907891,46.0,-0.45272965904978446,-0.9686666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
2.0,2.0,209.5,209.5,227.05,228.61,229.0,27.577164466275352,0.0,0.0,1.0,19313.0,38626.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,16.0,0.0,1.0,136.5,1.0,0.0,97.16666666666667,112.33333333333333,209.5,207.4257425742574,19.110000000000014,0.0,0.13163324264745638,419.0,5.349485653122436,5.436382217503932,3.3526079536635076,6.040254711277414,112.33333333333333,0.08898096627028407,-0.8486333333333334,-1.0,-0.11140000000000008,-0.11140000000000008,0.0
1.0,1.0,324.0,324.0,324.0,324.0,324.0,0.0,0.0,0.0,1.0,24287.0,24287.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,44.0,0.0,0.0,305.6666666666667,18.333333333333314,324.0,320.7920792079208,0.0,0.0,0.0,324.0,5.783825182329737,5.783825182329737,0.0,5.783825182329737,18.333333333333314,0.49462424978112984,-0.784,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,716.0,716.0,716.0,716.0,716.0,0.0,0.0,0.0,1.0,4190.0,4190.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,669.0,0.0,0.0,315.6666666666667,400.3333333333333,716.0,708.9108910891089,0.0,0.0,0.0,716.0,6.57507584059962,6.57507584059962,0.0,6.57507584059962,400.3333333333333,1.889280208096529,-0.5226666666666666,-1.0,-0.5557000000000001,-0.5226666666666666,0.0
1.0,1.0,436.0,436.0,436.0,436.0,436.0,0.0,0.0,0.0,1.0,565.0,565.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,226.5,-1.0,0.0,239.5,196.5,436.0,431.68316831683165,0.0,0.0,0.0,436.0,6.07993319509559,6.07993319509559,0.0,6.07993319509559,196.5,0.828306144494507,-0.7093333333333334,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,1.0,322.0,322.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,-417.0,0.0,0.0,221.5,-202.5,19.0,18.81188118811881,0.0,0.0,0.0,19.0,2.995732273553991,2.995732273553991,0.0,2.995732273553991,202.5,-0.5328355743553869,-0.9873333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,114.0,114.0,114.0,114.0,114.0,0.0,0.0,0.0,1.0,240.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,-210.0,0.0,0.0,239.33333333333334,-125.33333333333334,114.0,112.87128712871286,0.0,0.0,0.0,114.0,4.74493212836325,4.74493212836325,0.0,4.74493212836325,125.33333333333334,-0.23229014512785004,-0.924,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,18586.0,18586.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,-621.0,0.0,0.0,286.0,-191.0,95.0,94.05940594059406,0.0,0.0,0.0,95.0,4.564348191467836,4.564348191467836,0.0,4.564348191467836,191.0,-0.2846930766536364,-0.9366666666666666,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,156.0,156.0,156.0,156.0,156.0,0.0,0.0,0.0,1.0,656.0,656.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,42.0,0.0,0.0,198.0,-42.0,156.0,154.45544554455446,0.0,0.0,0.0,156.0,5.056245805348308,5.056245805348308,0.0,5.056245805348308,42.0,-0.08690726614605407,-0.896,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,126.0,126.0,126.0,126.0,126.0,0.0,0.0,1.0,0.0,1799.0,1799.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,31.0,0.0,0.0,312.3333333333333,-186.33333333333331,126.0,12600.0,0.0,0.0,0.0,126.0,4.844187086458591,4.844187086458591,0.0,4.844187086458591,186.33333333333331,-0.17616945052279082,-0.916,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,1.0,175.0,175.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,111.0,0.0,0.0,195.0,-65.0,130.0,128.7128712871287,0.0,0.0,0.0,130.0,4.875197323201151,4.875197323201151,0.0,4.875197323201151,65.0,-0.17051727509318493,-0.9133333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,1.0,1392.0,1392.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,-109.0,0.0,0.0,79.33333333333333,-62.33333333333333,17.0,16.831683168316832,0.0,0.0,0.0,17.0,2.8903717578961645,2.8903717578961645,0.0,2.8903717578961645,62.33333333333333,-0.557752523047377,-0.9886666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,127.0,127.0,127.0,127.0,127.0,0.0,0.0,0.0,1.0,1153.0,1153.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,110.0,0.0,0.0,90.0,37.0,127.0,125.74257425742574,0.0,0.0,0.0,127.0,4.852030263919617,4.852030263919617,0.0,4.852030263919617,37.0,-0.17266868838953775,-0.9153333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,1.0,2577.0,2577.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,-141.0,0.0,0.0,95.0,-80.0,15.0,14.851485148514852,0.0,0.0,0.0,15.0,2.772588722239781,2.772588722239781,0.0,2.772588722239781,80.0,-0.5749783598706548,-0.99,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1232.0,1232.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,-117.0,0.0,0.0,54.0,-41.0,13.0,1300.0,0.0,0.0,0.0,13.0,2.6390573296152584,2.6390573296152584,0.0,2.6390573296152584,41.0,-0.5524203472884789,-0.9913333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,154.0,154.0,154.0,154.0,154.0,0.0,0.0,0.0,1.0,816.0,816.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,139.0,0.0,0.0,108.33333333333333,45.66666666666667,154.0,152.47524752475246,0.0,0.0,0.0,154.0,5.043425116919247,5.043425116919247,0.0,5.043425116919247,45.66666666666667,-0.09383026038328245,-0.8973333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,180.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,1.0,13282.0,13282.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,167.0,0.0,0.0,107.66666666666667,72.33333333333333,180.0,178.21782178217822,0.0,0.0,0.0,180.0,5.198497031265826,5.198497031265826,0.0,5.198497031265826,72.33333333333333,-0.007310833984084933,-0.88,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,71.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,1.0,363.0,363.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,-56.0,0.0,0.0,71.66666666666667,-0.6666666666666714,71.0,70.29702970297029,0.0,0.0,0.0,71.0,4.276666119016055,4.276666119016055,0.0,4.276666119016055,0.6666666666666714,-0.36871136785171044,-0.9526666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,23.0,23.0,23.0,23.0,23.0,0.0,1.0,0.0,0.0,66.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,-48.0,0.0,1.0,73.66666666666667,-50.66666666666667,46.0,2300.0,0.0,0.9999990000010001,0.0,23.0,3.1780538303479458,3.1780538303479458,0.0,3.1780538303479458,50.66666666666667,-0.5367479502478585,-0.9846666666666667,49.0,-0.5557000000000001,49.0,49.0
1.0,1.0,367.0,367.0,367.0,367.0,367.0,0.0,0.0,0.0,1.0,600.0,600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,187.0,0.0,0.0,186.66666666666666,180.33333333333334,367.0,363.36633663366337,0.0,0.0,0.0,367.0,5.908082938168931,5.908082938168931,0.0,5.908082938168931,180.33333333333334,0.603081255763949,-0.7553333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,1148.0,1148.0,1148.0,1148.0,1148.0,0.0,0.0,0.0,1.0,2229.0,2229.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,781.0,0.0,0.0,565.0,583.0,1148.0,1136.6336633663366,0.0,0.0,0.0,1148.0,7.046647277848756,7.046647277848756,0.0,7.046647277848756,583.0,3.1523658658880906,-0.23466666666666666,-1.0,-0.5557000000000001,-0.23466666666666666,0.0
1.0,1.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,1.0,19859.0,19859.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,-1103.0,0.0,0.0,520.0,-475.0,45.0,44.554455445544555,0.0,0.0,0.0,45.0,3.828641396489095,3.828641396489095,0.0,3.828641396489095,475.0,-0.4479682249786549,-0.97,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,38.0,38.0,38.0,38.0,38.0,0.0,0.0,0.0,1.0,2900.0,2900.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,15.0,0.0,-1.0,44.0,-6.0,38.0,37.62376237623762,0.0,0.0,0.0,38.0,3.6635616461296463,3.6635616461296463,0.0,3.6635616461296463,6.0,-0.4842365182490622,-0.9746666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,1.0,0.0,91.0,91.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,-137.0,0.0,0.0,62.0,-45.0,17.0,1700.0,0.0,0.0,0.0,17.0,2.8903717578961645,2.8903717578961645,0.0,2.8903717578961645,45.0,-0.5680553656334265,-0.9886666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,416.0,416.0,416.0,416.0,416.0,0.0,0.0,0.0,1.0,936.0,936.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,371.0,0.0,0.0,536.3333333333334,-120.33333333333337,416.0,411.8811881188119,0.0,0.0,0.0,416.0,6.0330862217988015,6.0330862217988015,0.0,6.0330862217988015,120.33333333333337,0.763023568050867,-0.7226666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,1.0,905.0,905.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,-2.0,0.0,0.0,32.333333333333336,3.6666666666666643,36.0,35.64356435643565,0.0,0.0,0.0,36.0,3.6109179126442243,3.6109179126442243,0.0,3.6109179126442243,3.6666666666666643,-0.4912380425155684,-0.976,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,111.0,111.0,111.0,111.0,111.0,0.0,0.0,0.0,1.0,594.0,594.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,94.0,0.0,0.0,94.0,17.0,111.0,109.9009900990099,0.0,0.0,0.0,111.0,4.718498871295094,4.718498871295094,0.0,4.718498871295094,17.0,-0.2426746364836926,-0.926,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,119.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,1.0,1215.0,1215.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,82.33333333333333,36.66666666666667,119.0,117.82178217821782,0.0,0.0,0.0,119.0,4.787491742782046,4.787491742782046,0.0,4.787491742782046,36.66666666666667,-0.2149826595347791,-0.9206666666666666,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,56.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,1.0,1408.0,1408.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,-360.0,0.0,0.0,172.33333333333334,-116.33333333333334,56.0,55.445544554455445,0.0,0.0,0.0,56.0,4.04305126783455,4.04305126783455,0.0,4.04305126783455,116.33333333333334,-0.4120628079346529,-0.9626666666666667,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,1.0,938.0,938.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,179.0,0.0,0.0,176.0,122.0,298.0,295.049504950495,0.0,0.0,0.0,298.0,5.700443573390687,5.700443573390687,0.0,5.700443573390687,122.0,0.4046253246971609,-0.8013333333333333,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
1.0,1.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,1.0,901.0,901.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,41.0,8.0,49.0,48.51485148514851,0.0,0.0,0.0,49.0,3.912023005428146,3.912023005428146,0.0,3.912023005428146,8.0,-0.4457281347832783,-0.9673333333333334,-1.0,-0.5557000000000001,-0.5557000000000001,0.0
